X,T,U
0.03125,0.4,0.007754227399475233
0.03125,0.42,0.00860131700466038
0.03125,0.44,0.0095407928887975
0.03125,0.46,0.010582710835911835
0.03125,0.48,0.011738217366040915
0.03125,0.5,0.013019667029649573
0.03125,0.52,0.014440751982835398
0.03125,0.54,0.016016645011445785
0.03125,0.56,0.017764157239746392
0.03125,0.58,0.019701911812894657
0.03125,0.6,0.021850534873278316
0.03125,0.62,0.02423286514610279
0.03125,0.64,0.026874183391677964
0.03125,0.66,0.02980246284703758
0.03125,0.68,0.03304864153410536
0.03125,0.7,0.036646916911654726
0.03125,0.72,0.04063506273266304
0.03125,0.74,0.04505476705672551
0.03125,0.76,0.04995198905172005
0.03125,0.78,0.055377330358151566
0.03125,0.8,0.061386414200837125
0.03125,0.82,0.06804026187889861
0.03125,0.84,0.07540565145348582
0.03125,0.86,0.08355543701930279
0.03125,0.88,0.09256879846595556
0.03125,0.9,0.1025313806332584
0.03125,0.92,0.11353526675899273
0.03125,0.94,0.12567871371041905
0.03125,0.96,0.13906555552766103
0.03125,0.98,0.15380415764529926
0.03125,1.0,0.1700057780886477
0.046875,0.0,0.0021734835424030985
0.046875,0.02,0.0024062137822897234
0.046875,0.04,0.0026638381984548376
0.046875,0.06,0.0029490384789157553
0.046875,0.08,0.0032647650454666888
0.046875,0.1,0.003614282551764325
0.046875,0.12,0.004001205286363663
0.046875,0.14,0.004429534337385521
0.046875,0.16,0.00490369867615198
0.046875,0.18,0.005428600728278388
0.046875,0.2,0.006009666851793494
0.046875,0.22,0.006652903198897275
0.046875,0.24,0.00736495750694538
0.046875,0.26,0.008153187428122044
0.046875,0.28,0.009025736070051693
0.046875,0.3,0.009991615483985639
0.046875,0.32,0.011060798904581004
0.046875,0.34,0.012244322615357128
0.046875,0.36,0.013554398385757005
0.046875,0.38,0.015004537497344816
0.046875,0.4,0.016609687445845456
0.046875,0.42,0.01838638246806551
0.046875,0.44,0.02035290909278381
0.046875,0.46,0.02252948794465498
0.046875,0.48,0.02493847302858193
0.046875,0.5,0.027604569674122115
0.046875,0.52,0.030555072203506284
0.046875,0.54,0.033820122174872624
0.046875,0.56,0.0374329877050118
0.046875,0.58,0.04143036384110721
0.046875,0.6,0.045852693158939084
0.046875,0.62,0.05074450462298008
0.046875,0.64,0.05615476712959533
0.046875,0.66,0.062137251909861635
0.046875,0.68,0.06875089488857972
0.046875,0.7,0.07606014592382321
0.046875,0.72,0.0841352862674406
0.046875,0.74,0.09305268820954243
0.046875,0.76,0.10289498126181973
0.046875,0.78,0.11375107692885988
0.046875,0.8,0.125715988679711
0.046875,0.82,0.13889036487467205
0.046875,0.84,0.15337963018621015
0.046875,0.86,0.16929260620474923
0.046875,0.88,0.18673945632498923
0.046875,0.9,0.20582877738162902
0.046875,0.92,0.22666364723831423
0.046875,0.94,0.24933644359854057
0.046875,0.96,0.2739222888567934
0.046875,0.98,0.3004710668770245
0.046875,1.0,0.3289981198399595
0.0625,0.0,0.003831192501575098
0.0625,0.02,0.004238039008494621
0.0625,0.04,0.004688066300412075
0.0625,0.06,0.0051858761817688
0.0625,0.08,0.0057365405367474365
0.0625,0.1,0.0063456679547869155
0.0625,0.12,0.007019462384412367
0.0625,0.14,0.007764785938330965
0.0625,0.16,0.008589228250942493
0.0625,0.18,0.009501183213014297
0.0625,0.2,0.010509933778010017
0.0625,0.22,0.011625745610542526
0.0625,0.24,0.012859970433848122
0.0625,0.26,0.014225160011573812
0.0625,0.28,0.015735191771533763
0.0625,0.3,0.01740540714547545
0.0625,0.32,0.019252763756794855
0.0625,0.34,0.021296002632111677
0.0625,0.36,0.02355583163449193
0.0625,0.38,0.026055126304182163
0.0625,0.4,0.028819149231522234
0.0625,0.42,0.03187578895401266
0.0625,0.44,0.035255819135862065
0.0625,0.46,0.03899317841393163
0.0625,0.48,0.04312527072473549
0.0625,0.5,0.047693285092147264
0.0625,0.52,0.05274253265920925
0.0625,0.54,0.05832279706658278
0.0625,0.56,0.06448869195298085
0.0625,0.58,0.07130001617295406
0.0625,0.6,0.07882209303464183
0.0625,0.62,0.08712607413410711
0.0625,0.64,0.09628918082107835
0.0625,0.66,0.10639484653834785
0.0625,0.68,0.11753271077256472
0.0625,0.7,0.1297983997158157
0.0625,0.72,0.1432930096971129
0.0625,0.74,0.15812218709249498
0.0625,0.76,0.1743946735390643
0.0625,0.78,0.19222015981422003
0.0625,0.8,0.21170626950762172
0.0625,0.82,0.2329544811308758
0.0625,0.84,0.2560548047170158
0.0625,0.86,0.28107907063160503
0.0625,0.88,0.30807278256807913
0.0625,0.9,0.33704565354023097
0.0625,0.92,0.3679611992602006
0.0625,0.94,0.40072610987985685
0.0625,0.96,0.43518053280272395
0.0625,0.98,0.4710908068893218
0.0625,1.0,0.5081464713011614
0.078125,0.0,0.005920600910611307
0.078125,0.02,0.006546892184056963
0.078125,0.04,0.007239407074126181
0.078125,0.06,0.008005165445808426
0.078125,0.08,0.00885191029586907
0.078125,0.1,0.009788200757203047
0.078125,0.12,0.010823499717639684
0.078125,0.14,0.011968268482553834
0.078125,0.16,0.01323407114833719
0.078125,0.18,0.014633689778307535
0.078125,0.2,0.016181251346240877
0.078125,0.22,0.01789236748614831
0.078125,0.24,0.019784288159772456
0.078125,0.26,0.02187607040202244
0.078125,0.28,0.024188763324623552
0.078125,0.3,0.02674561054050928
0.078125,0.32,0.02957227110126287
0.078125,0.34,0.03269705989515692
0.078125,0.36,0.03615120820384771
0.078125,0.38,0.03996914472027141
0.078125,0.4,0.04418879673427528
0.078125,0.42,0.0488519103223064
0.078125,0.44,0.05400438713655348
0.078125,0.46,0.059696633650775044
0.078125,0.48,0.06598391632020983
0.078125,0.5,0.07292671284222096
0.078125,0.52,0.08059104529830352
0.078125,0.54,0.08904877509383657
0.078125,0.56,0.0983778319040517
0.078125,0.58,0.10866233884698229
0.078125,0.6,0.1199925833791573
0.078125,0.62,0.13246476753366404
0.078125,0.64,0.1461804518445856
0.078125,0.66,0.16124558475367284
0.078125,0.68,0.1777689843089293
0.078125,0.7,0.19586011358500077
0.078125,0.72,0.2156259694249537
0.078125,0.74,0.23716689252993128
0.078125,0.76,0.2605711159838974
0.078125,0.78,0.28590791365161883
0.078125,0.8,0.3132193081311372
0.078125,0.82,0.3425104702778197
0.078125,0.84,0.3737392048340582
0.078125,0.86,0.40680527110058695
0.078125,0.88,0.44154070657854694
0.078125,0.9,0.477702733256156
0.078125,0.92,0.5149711063123374
0.078125,0.94,0.5529517491631311
0.078125,0.96,0.5911880484706864
0.078125,0.98,0.6291801837976098
0.078125,1.0,0.6664114349131607
0.09375,0.0,0.008410608419521293
0.09375,0.02,0.009298387803793995
0.09375,0.04,0.010279838914321326
0.09375,0.06,0.011364858762691221
0.09375,0.08,0.01256436747674905
0.09375,0.1,0.013890432193294111
0.09375,0.12,0.015356388451811198
0.09375,0.14,0.016976971819216036
0.09375,0.16,0.018768462639519812
0.09375,0.18,0.020748845196181587
0.09375,0.2,0.02293798241085182
0.09375,0.22,0.025357807215897032
0.09375,0.24,0.028032531718594378
0.09375,0.26,0.030988875186280906
0.09375,0.28,0.03425631170285681
0.09375,0.3,0.037867338046739696
0.09375,0.32,0.04185776187460283
0.09375,0.34,0.04626700960325392
0.09375,0.36,0.05113845238290737
0.09375,0.38,0.056519747141898
0.09375,0.4,0.06246318771673087
0.09375,0.42,0.06902605838234677
0.09375,0.44,0.07627097843759956
0.09375,0.46,0.08426622159603037
0.09375,0.48,0.09308598743628238
0.09375,0.5,0.10281059367617662
0.09375,0.52,0.11352654710113774
0.09375,0.54,0.125326437151907
0.09375,0.56,0.13830857908706395
0.09375,0.58,0.15257631314047004
0.09375,0.6,0.16823684252619808
0.09375,0.62,0.18539946770146803
0.09375,0.64,0.2041730496078964
0.09375,0.66,0.22466251548770688
0.09375,0.68,0.24696421521844086
0.09375,0.7,0.27115995578376284
0.09375,0.72,0.2973096026929009
0.09375,0.74,0.32544225953601724
0.09375,0.76,0.355546240210863
0.09375,0.78,0.387558345417101
0.09375,0.8,0.42135333952021836
0.09375,0.82,0.45673495485060556
0.09375,0.84,0.49343013773122035
0.09375,0.86,0.5310884516719563
0.09375,0.88,0.5692883964120732
0.09375,0.9,0.6075517439666969
0.09375,0.92,0.6453658075537853
0.09375,0.94,0.6822120146795972
0.09375,0.96,0.7175976294664381
0.09375,0.98,0.7510864505017304
0.09375,1.0,0.782324203173065
0.109375,0.0,0.011263588670402336
0.109375,0.02,0.012450918623276797
0.109375,0.04,0.01376334622042813
0.109375,0.06,0.015214056622121053
0.109375,0.08,0.01681759886678552
0.109375,0.1,0.018590044131735095
0.109375,0.12,0.02054914443992495
0.109375,0.14,0.022714504766551846
0.109375,0.16,0.025107771532561052
0.109375,0.18,0.027752838772691246
0.109375,0.2,0.03067607298123748
0.109375,0.22,0.03390655748067811
0.109375,0.24,0.037476356895301044
0.109375,0.26,0.04142080188268682
0.109375,0.28,0.045778793626030656
0.109375,0.3,0.05059312664524329
0.109375,0.32,0.05591082714413809
0.109375,0.34,0.06178350224186502
0.109375,0.36,0.06826769286706569
0.109375,0.38,0.07542521960347337
0.109375,0.4,0.08332350609205608
0.109375,0.42,0.09203585838212991
0.109375,0.44,0.10164167048773498
0.109375,0.46,0.11222651590452326
0.109375,0.48,0.12388207152280772
0.109375,0.5,0.136705803843561
0.109375,0.52,0.15080032747085448
0.109375,0.54,0.166272322748095
0.109375,0.56,0.1832308741421087
0.109375,0.58,0.2017850658924083
0.109375,0.6,0.22204065091026925
0.109375,0.62,0.24409560024151988
0.109375,0.64,0.2680343547304774
0.109375,0.66,0.2939206533198666
0.109375,0.68,0.3217889229511992
0.109375,0.7,0.3516344035482901
0.109375,0.72,0.383402462918219
0.109375,0.74,0.41697792889603724
0.109375,0.76,0.45217569611394276
0.109375,0.78,0.48873427144724557
0.109375,0.8,0.5263141709375234
0.109375,0.82,0.5645030005837339
0.109375,0.84,0.6028284879221546
0.109375,0.86,0.6407796246031854
0.109375,0.88,0.6778345620440758
0.109375,0.9,0.7134923200221974
0.109375,0.92,0.7473042099555876
0.109375,0.94,0.7789005838652139
0.109375,0.96,0.8080092803906516
0.109375,0.98,0.8344637589632452
0.109375,1.0,0.8582008923617206
0.125,0.0,0.01443561769548879
0.125,0.02,0.015955907060385282
0.125,0.04,0.01763619587910344
0.125,0.06,0.01949331125600212
0.125,0.08,0.021545818149224166
0.125,0.1,0.023814214146401363
0.125,0.12,0.02632112736316351
0.125,0.14,0.029091530467864384
0.125,0.16,0.032152973649681255
0.125,0.18,0.03553583745006621
0.125,0.2,0.039273605834903615
0.125,0.22,0.04340315937092254
0.125,0.24,0.047965087618161
0.125,0.26,0.05300401875551334
0.125,0.28,0.0585689629080219
0.125,0.3,0.06471366349664591
0.125,0.32,0.07149694799422643
0.125,0.34,0.07898306550388698
0.125,0.36,0.08724199327895829
0.125,0.38,0.09634968731597628
0.125,0.4,0.10638824305798802
0.125,0.42,0.11744592059184884
0.125,0.44,0.129616974072262
0.125,0.46,0.14300120712924044
0.125,0.48,0.15770315466625176
0.125,0.5,0.1738307672455735
0.125,0.52,0.1914934486831857
0.125,0.54,0.21079927363806217
0.125,0.56,0.23185119538287982
0.125,0.58,0.25474205341275064
0.125,0.6,0.27954821904056865
0.125,0.62,0.30632179190445885
0.125,0.64,0.33508140161365035
0.125,0.66,0.3658018956764102
0.125,0.68,0.398403517021791
0.125,0.7,0.4327415788804159
0.125,0.72,0.4685980797022737
0.125,0.74,0.5056770622619191
0.125,0.76,0.5436056546437528
0.125,0.78,0.5819424619099333
0.125,0.8,0.6201941789485919
0.125,0.82,0.6578399792771076
0.125,0.84,0.6943616245962508
0.125,0.86,0.7292757616243629
0.125,0.88,0.7621640276439204
0.125,0.9,0.7926967369790296
0.125,0.92,0.8206470995001338
0.125,0.94,0.8458947854513806
0.125,0.96,0.8684196224107578
0.125,0.98,0.888287734446253
0.125,1.0,0.9056331903192162
0.140625,0.0,0.017876741392333695
0.140625,0.02,0.019758101541010743
0.140625,0.04,0.021837265790691635
0.140625,0.06,0.02413499110565724
0.140625,0.08,0.026674170606944034
0.140625,0.1,0.02948006539906803
0.140625,0.12,0.03258054152601321
0.140625,0.14,0.03600632481573582
0.140625,0.16,0.039791275839419146
0.140625,0.18,0.043972684962892236
0.140625,0.2,0.04859158646510194
0.140625,0.22,0.05369308956289307
0.140625,0.24,0.05932672259194045
0.140625,0.26,0.06554678437964037
0.140625,0.28,0.07241269381518385
0.140625,0.3,0.07998932453062077
0.140625,0.32,0.08834730615080637
0.140625,0.34,0.09756326638359251
0.140625,0.36,0.10771997888339904
0.140625,0.38,0.11890636987798671
0.140625,0.4,0.1312173215683388
0.140625,0.42,0.14475319198630016
0.140625,0.44,0.1596189493183555
0.140625,0.46,0.17592279426558294
0.140625,0.48,0.19377411843725573
0.140625,0.5,0.21328062336995807
0.140625,0.52,0.23454440931761034
0.140625,0.54,0.2576568446800065
0.140625,0.56,0.282692059224269
0.140625,0.58,0.3096989847711482
0.140625,0.6,0.33869201616596406
0.140625,0.62,0.3696406017962774
0.140625,0.64,0.40245840480690953
0.140625,0.66,0.43699308753951943
0.140625,0.68,0.4730182061411846
0.140625,0.7,0.5102290503230712
0.140625,0.72,0.5482443660672232
0.140625,0.74,0.5866155824030749
0.140625,0.76,0.624844308554252
0.140625,0.78,0.6624075042764397
0.140625,0.8,0.6987880995974111
0.140625,0.82,0.7335073935478705
0.140625,0.84,0.7661547965738297
0.140625,0.86,0.7964107390281513
0.140625,0.88,0.8240598438755742
0.140625,0.9,0.848993377326158
0.140625,0.92,0.8712019554792715
0.140625,0.94,0.8907609526654375
0.140625,0.96,0.9078117347403007
0.140625,0.98,0.9225417433235447
0.140625,1.0,0.9351658214828301
0.15625,0.0,0.021531280867879754
0.15625,0.02,0.023795916883381354
0.15625,0.04,0.026298425017421537
0.15625,0.06,0.029063706324302517
0.15625,0.08,0.03211921066105426
0.15625,0.1,0.03549520428490941
0.15625,0.12,0.03922504346530789
0.15625,0.14,0.04334546620035631
0.15625,0.16,0.047896903080399116
0.15625,0.18,0.05292380553627252
0.15625,0.2,0.058474987982221185
0.15625,0.22,0.06460397826202635
0.15625,0.24,0.07136936793808328
0.15625,0.26,0.07883515007050629
0.15625,0.28,0.08707102692556899
0.15625,0.3,0.09615266317657391
0.15625,0.32,0.10616185120426747
0.15625,0.34,0.11718654361831088
0.15625,0.36,0.12932069366577723
0.15625,0.38,0.14266382642877193
0.15625,0.4,0.1573202425693384
0.15625,0.42,0.17339773232006706
0.15625,0.44,0.191005651860887
0.15625,0.46,0.21025219013750587
0.15625,0.48,0.2312406368799865
0.15625,0.5,0.25406446065061694
0.15625,0.52,0.2788010318562743
0.15625,0.54,0.30550389681451173
0.15625,0.56,0.3341936453404255
0.15625,0.58,0.36484763539323606
0.15625,0.6,0.39738915487458454
0.15625,0.62,0.4316770019618753
0.15625,0.64,0.46749690285377365
0.15625,0.66,0.5045565592518311
0.15625,0.68,0.5424862750760066
0.15625,0.7,0.5808468765696111
0.15625,0.72,0.6191458770470526
0.15625,0.74,0.6568615449034365
0.15625,0.76,0.693472918759373
0.15625,0.78,0.7284922945503405
0.15625,0.8,0.761495794723042
0.15625,0.82,0.7921477056046371
0.15625,0.84,0.8202153973131273
0.15625,0.86,0.8455734976692239
0.15625,0.88,0.8681980012023867
0.15625,0.9,0.8881525817271595
0.15625,0.92,0.9055701957022472
0.15625,0.94,0.920633080428248
0.15625,0.96,0.9335536777118408
0.15625,0.98,0.9445581603932283
0.15625,1.0,0.9538733824975748
0.171875,0.0,0.025338174270027547
0.171875,0.02,0.028001817356597944
0.171875,0.04,0.030944964261351703
0.171875,0.06,0.0341967941737004
0.171875,0.08,0.03778945136303078
0.171875,0.1,0.04175834536805691
0.171875,0.12,0.04614245650890515
0.171875,0.14,0.05098465759065732
0.171875,0.16,0.05633205090223399
0.171875,0.18,0.062236316005735405
0.171875,0.2,0.06875406104348455
0.171875,0.22,0.07594716682337403
0.171875,0.24,0.08388310829742082
0.171875,0.26,0.09263523187282671
0.171875,0.28,0.10228295890135128
0.171875,0.3,0.11291187524525573
0.171875,0.32,0.12461365356620525
0.171875,0.34,0.13748573853505722
0.171875,0.36,0.1516307053147852
0.171875,0.38,0.16715517864073923
0.171875,0.4,0.18416817459779847
0.171875,0.42,0.20277870205327309
0.171875,0.44,0.22309243994276226
0.171875,0.46,0.24520729741777256
0.171875,0.48,0.26920767724396333
0.171875,0.5,0.29515731414407564
0.171875,0.52,0.3230906682388327
0.171875,0.54,0.35300303981403175
0.171875,0.56,0.38483985081067495
0.171875,0.58,0.41848591024446596
0.171875,0.6,0.4537559134835377
0.171875,0.62,0.49038784002755276
0.171875,0.64,0.528041177670882
0.171875,0.66,0.5663018398592057
0.171875,0.68,0.6046950959228616
0.171875,0.7,0.642706734677128
0.171875,0.72,0.6798111501982178
0.171875,0.74,0.7155034177427572
0.171875,0.76,0.7493312143312543
0.171875,0.78,0.7809220964536856
0.171875,0.8,0.8100023844736339
0.171875,0.82,0.8364055413074288
0.171875,0.84,0.8600699657876623
0.171875,0.86,0.8810279383627339
0.171875,0.88,0.8993886008017291
0.171875,0.9,0.9153181666536202
0.171875,0.92,0.9290201776041667
0.171875,0.94,0.9407178346490652
0.171875,0.96,0.95063954596348
0.171875,0.98,0.9590080636289957
0.171875,1.0,0.9660330331617725
0.1875,0.0,0.029231353557511386
0.1875,0.02,0.032302740527713925
0.1875,0.04,0.03569607434911512
0.1875,0.06,0.03944486141761021
0.1875,0.08,0.04358598218051898
0.1875,0.1,0.04816001892473159
0.1875,0.12,0.053211586216044465
0.1875,0.14,0.058789672983996205
0.1875,0.16,0.06494799253696333
0.1875,0.18,0.07174533210775377
0.1875,0.2,0.07924588938383344
0.1875,0.22,0.08751957823084208
0.1875,0.24,0.09664227890459162
0.1875,0.26,0.10669599903250482
0.1875,0.28,0.11776890008429276
0.1875,0.3,0.12995512950818416
0.1875,0.32,0.14335438085194657
0.1875,0.34,0.15807108295654276
0.1875,0.36,0.1742130951888434
0.1875,0.38,0.19188976011828277
0.1875,0.4,0.21120914106151625
0.1875,0.42,0.23227425490614878
0.1875,0.44,0.25517810925312256
0.1875,0.46,0.2799973799693859
0.1875,0.48,0.3067846378404759
0.1875,0.5,0.33555917140074565
0.1875,0.52,0.3662966766135244
0.1875,0.54,0.3989184033818133
0.1875,0.56,0.4332807525184459
0.1875,0.58,0.46916675520157486
0.1875,0.6,0.506281238432497
0.1875,0.62,0.5442516309807004
0.1875,0.64,0.5826361178426991
0.1875,0.66,0.6209400733299821
0.1875,0.68,0.658640394750612
0.1875,0.7,0.6952157333568896
0.1875,0.72,0.7301791003736333
0.1875,0.74,0.76310842537199
0.1875,0.76,0.7936707460551391
0.1875,0.78,0.8216368669511761
0.1875,0.8,0.8468852058413637
0.1875,0.82,0.8693955668048015
0.1875,0.84,0.8892351606275968
0.1875,0.86,0.906539994663363
0.1875,0.88,0.9214947492609541
0.1875,0.9,0.9343136653150523
0.1875,0.92,0.9452241019742349
0.1875,0.94,0.9544535621851817
0.1875,0.96,0.9622202977709211
0.1875,0.98,0.9687271563037767
0.1875,1.0,0.9741581025723423
0.203125,0.0,0.03314015449712626
0.203125,0.02,0.03662055946046161
0.203125,0.04,0.04046536928753022
0.203125,0.06,0.044712378902777655
0.203125,0.08,0.04940314838031883
0.203125,0.1,0.05458335180315258
0.203125,0.12,0.06030312383858824
0.203125,0.14,0.06661741044270561
0.203125,0.16,0.07358631622050077
0.203125,0.18,0.0812754349385083
0.203125,0.2,0.08975614384036859
0.203125,0.22,0.09910583501870207
0.203125,0.24,0.10940804750907598
0.203125,0.26,0.12075245152176856
0.203125,0.28,0.13323462089528182
0.203125,0.3,0.14695551116063213
0.203125,0.32,0.16202053859189522
0.203125,0.34,0.17853813096272753
0.203125,0.36,0.1966175952029331
0.203125,0.38,0.2163661242743828
0.203125,0.4,0.23788475146837518
0.203125,0.42,0.261263064583677
0.203125,0.44,0.2865725289386321
0.203125,0.46,0.3138583549865957
0.203125,0.48,0.3431300039904949
0.203125,0.5,0.37435067195306965
0.203125,0.52,0.40742643434508846
0.203125,0.54,0.44219615297775483
0.203125,0.56,0.4784236802836784
0.203125,0.58,0.5157942300351981
0.203125,0.6,0.553916853653012
0.203125,0.62,0.59233459354458
0.203125,0.64,0.6305429692054891
0.203125,0.66,0.6680160357510128
0.203125,0.68,0.7042376072485395
0.203125,0.7,0.7387338206015402
0.203125,0.72,0.7711025332993634
0.203125,0.74,0.8010354196446114
0.203125,0.76,0.8283300125626037
0.203125,0.78,0.8528909164012826
0.203125,0.8,0.874721380813771
0.203125,0.82,0.8939078390308413
0.203125,0.84,0.9106006089585904
0.203125,0.86,0.9249937782572695
0.203125,0.88,0.9373066026514556
0.203125,0.9,0.947767857066316
0.203125,0.92,0.9566037472969511
0.203125,0.94,0.964029358756416
0.203125,0.96,0.9702432267086581
0.203125,0.98,0.9754244296026222
0.203125,1.0,0.9797315749058951
0.21875,0.0,0.036989758022240415
0.21875,0.02,0.040872580287609234
0.21875,0.04,0.0451614493577384
0.21875,0.06,0.049898321634520404
0.21875,0.08,0.05512928232432679
0.21875,0.1,0.060904907786095225
0.21875,0.12,0.06728061829704504
0.21875,0.14,0.07431702437339226
0.21875,0.16,0.08208025450796021
0.21875,0.18,0.0906422445768278
0.21875,0.2,0.10008096135839037
0.21875,0.22,0.11048052278586525
0.21875,0.24,0.12193116504744395
0.21875,0.26,0.13452899102178112
0.21875,0.28,0.14837541553087946
0.21875,0.3,0.16357620059755862
0.21875,0.32,0.1802399490672948
0.21875,0.34,0.1984758994974189
0.21875,0.36,0.21839084285147012
0.21875,0.38,0.24008496865270385
0.21875,0.4,0.26364645482969123
0.21875,0.42,0.28914465579712234
0.21875,0.44,0.31662183577629577
0.21875,0.46,0.3460835595699748
0.21875,0.48,0.37748810855443277
0.21875,0.5,0.4107356404090401
0.21875,0.52,0.4456582347705954
0.21875,0.54,0.4820123976495436
0.21875,0.56,0.5194759147604698
0.21875,0.58,0.5576509812041684
0.21875,0.6,0.5960751200259127
0.21875,0.62,0.6342404351685703
0.21875,0.64,0.6716202912154461
0.21875,0.66,0.7077008629091589
0.21875,0.68,0.7420136260165077
0.21875,0.7,0.7741642649864611
0.21875,0.72,0.8038539449231641
0.21875,0.74,0.8308903566415051
0.21875,0.76,0.8551879503916767
0.21875,0.78,0.8767587108916086
0.21875,0.8,0.8956961729980768
0.21875,0.82,0.9121558958866854
0.21875,0.84,0.9263353750511475
0.21875,0.86,0.9384556461726739
0.21875,0.88,0.9487459391728225
0.21875,0.9,0.9574319214199156
0.21875,0.92,0.9647274586804329
0.21875,0.94,0.9708294512332072
0.21875,0.96,0.9759151365047636
0.21875,0.98,0.9801412285295146
0.21875,1.0,0.9836443286244513
0.234375,0.0,0.040701660938687934
0.234375,0.02,0.04497207169330493
0.234375,0.04,0.04968849874687847
0.234375,0.06,0.054896846005227054
0.234375,0.08,0.06064747439921277
0.234375,0.1,0.06699556974324464
0.234375,0.12,0.07400149148532309
0.234375,0.14,0.08173110160991415
0.234375,0.16,0.09025605612197106
0.234375,0.18,0.09965403218353354
0.234375,0.2,0.11000885404088417
0.234375,0.22,0.12141046850654795
0.234375,0.24,0.13395470530516054
0.234375,0.26,0.14774273876109476
0.234375,0.28,0.162880145166498
0.234375,0.3,0.1794754254372988
0.234375,0.32,0.19763783717610955
0.234375,0.34,0.21747435762806408
0.234375,0.36,0.23908558547518924
0.234375,0.38,0.2625603947506393
0.234375,0.4,0.2879691924155447
0.234375,0.42,0.3153557205699498
0.234375,0.44,0.34472750544582115
0.234375,0.46,0.3760453061865675
0.234375,0.48,0.40921226276939326
0.234375,0.5,0.4440638637285391
0.234375,0.52,0.48036028717776014
0.234375,0.54,0.5177829954016855
0.234375,0.56,0.5559375188750793
0.234375,0.58,0.5943639763772929
0.234375,0.6,0.6325559379834784
0.234375,0.62,0.6699868028080802
0.234375,0.64,0.7061412121560833
0.234375,0.66,0.7405476196038083
0.234375,0.68,0.7728074945808528
0.234375,0.7,0.8026170539705123
0.234375,0.72,0.8297788382355691
0.234375,0.74,0.8542024452752568
0.234375,0.76,0.8758956924635952
0.234375,0.78,0.8949488632231488
0.234375,0.8,0.9115152547657988
0.234375,0.82,0.9257910360318204
0.234375,0.84,0.937996714212511
0.234375,0.86,0.9483616124579535
0.234375,0.88,0.957111932862708
0.234375,0.9,0.9644623560342456
0.234375,0.92,0.9706107458898762
0.234375,0.94,0.9757353537157606
0.234375,0.96,0.979993889197067
0.234375,0.98,0.9835238876660448
0.234375,1.0,0.9864439044697706
0.25,0.0,0.04419417382415919
0.25,0.02,0.04882882245867934
0.25,0.04,0.05394691149046212
0.25,0.06,0.05959799463283235
0.25,0.08,0.06583636944932554
0.25,0.1,0.07272144313188901
0.25,0.12,0.08031806782081853
0.25,0.14,0.08869684042844632
0.25,0.16,0.09793434343682461
0.25,0.18,0.1081132919616495
0.25,0.2,0.1193225402819704
0.25,0.22,0.13165688615716012
0.25,0.24,0.14521659305107196
0.25,0.26,0.16010652882187756
0.25,0.28,0.17643479508512924
0.25,0.3,0.1943106959079189
0.25,0.32,0.21384187097830049
0.25,0.34,0.2351304026097681
0.25,0.36,0.2582677069615987
0.25,0.38,0.2833280509297496
0.25,0.4,0.31036061483963134
0.25,0.42,0.3393801677666004
0.25,0.44,0.37035665599234047
0.25,0.46,0.4032043347219983
0.25,0.48,0.43777148420298995
0.25,0.5,0.4738321893083853
0.25,0.52,0.5110820189245419
0.25,0.54,0.549139559791527
0.25,0.56,0.5875554619924696
0.25,0.58,0.6258298148009442
0.25,0.6,0.6634373119482425
0.25,0.62,0.6998580217973843
0.25,0.64,0.7346100927834897
0.25,0.66,0.7672799104035832
0.25,0.68,0.7975454396919631
0.25,0.7,0.8251897507847117
0.25,0.72,0.8501036633553407
0.25,0.74,0.8722784574804994
0.25,0.76,0.8917911178682305
0.25,0.78,0.9087852926842147
0.25,0.8,0.9234510634125475
0.25,0.82,0.9360059773704382
0.25,0.84,0.9466789091319877
0.25,0.86,0.955697461590352
0.25,0.88,0.9632789515547255
0.25,0.9,0.9696245994620103
0.25,0.92,0.9749163347068223
0.25,0.94,0.9793155799276139
0.25,0.96,0.9829634275462713
0.25,0.98,0.9859817193521804
0.25,1.0,0.9884746503209177
0.265625,0.0,0.04738294383564173
0.265625,0.02,0.05234972298868057
0.265625,0.04,0.057833939124983635
0.265625,0.06,0.06388841871263794
0.265625,0.08,0.07057097380062075
0.265625,0.1,0.07794475934433905
0.265625,0.12,0.08607858757342107
0.265625,0.14,0.09504718989632052
0.265625,0.16,0.10493139666699886
0.265625,0.18,0.11581819217376249
0.265625,0.2,0.12780058806049108
0.265625,0.22,0.14097724122345426
0.265625,0.24,0.15545172168062185
0.265625,0.26,0.17133131231345058
0.265625,0.28,0.1887251969551681
0.265625,0.3,0.20774186869849273
0.265625,0.32,0.22848557136349512
0.265625,0.34,0.25105158174364606
0.265625,0.36,0.2755201604429255
0.265625,0.38,0.3019490611144106
0.265625,0.4,0.33036461154021224
0.265625,0.42,0.36075158535564467
0.265625,0.44,0.39304238354960996
0.265625,0.46,0.4271064345345162
0.265625,0.48,0.4627411600876723
0.265625,0.5,0.499666251326313
0.265625,0.52,0.5375232095727533
0.265625,0.54,0.5758819546239289
0.265625,0.56,0.614255636932323
0.265625,0.58,0.6521235758779403
0.265625,0.6,0.6889606502944668
0.265625,0.62,0.7242698777216731
0.265625,0.64,0.7576138480605195
0.265625,0.66,0.7886405578823614
0.265625,0.68,0.8171001578185604
0.265625,0.7,0.8428509159366189
0.265625,0.72,0.8658547578943975
0.265625,0.74,0.8861644643199422
0.265625,0.76,0.9039055813672958
0.265625,0.78,0.9192562431125488
